Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,37.0,37.0,0.0,0.0,117.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,3.0,13.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,126.0,1.0,19.0,19.0,7.0,9.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,6.0,13.533333333333331,0.0,0.0,7.0,7.0,7.0,12.228571428571428,0.0,12.4,0.5,1.79,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,162.5,1.0,3.0,38.0,3.0,7.0,160.15000000000003,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,16.9,0.0,0.0,8.0,9.0,8.0,16.37777777777778,0.0,16.2,0.3,-0.92,Graduate
1.0,17.0,3.5,9238.0,1.0,1.0,124.0,1.0,19.0,19.0,5.0,8.0,117.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,11.0,4.0,12.0,0.0,16.2,0.3,-0.92,Graduate
1.0,44.0,1.0,8378.5,1.0,1.0,120.0,1.0,19.0,37.0,7.0,6.0,121.8,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,13.285714285714286,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,1.0,1.0,4.0,10.0,128.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,12.764285714285714,0.0,0.0,8.0,8.0,7.0,12.764285714285714,0.0,10.8,1.4,1.74,Graduate
1.0,18.0,2.0,9147.0,1.0,1.0,143.0,1.0,19.0,38.0,9.0,7.0,132.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,5.0,13.75,0.0,0.0,5.0,6.0,5.0,12.166666666666666,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,2.0,8378.5,1.0,1.0,136.0,1.0,39.0,1.0,3.0,4.0,134.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,132.0,1.0,19.0,1.0,9.0,5.0,123.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,14.604285714285712,0.0,0.0,8.0,9.0,8.0,15.68333333333333,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9991.0,1.0,1.0,133.1,1.0,19.0,39.0,5.0,3.0,121.7,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,5.0,7.0,0.0,7.3999999999999995,0.0,0.0,5.0,7.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,39.0,1.0,8378.5,1.0,1.0,102.5,1.0,1.0,19.0,1.0,5.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,9.0,5.0,13.833333333333334,0.0,0.0,6.0,7.0,6.0,12.5,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,137.0,1.0,19.0,38.0,7.0,7.0,126.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,13.57625,0.0,0.0,8.0,8.0,8.0,13.57625,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,153.0,1.0,38.0,38.0,7.0,7.0,159.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,15.142857142857142,0.0,0.0,6.0,6.0,6.0,15.833333333333334,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,160.0,1.0,9.0,19.0,4.0,3.0,151.3,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,5.0,8.0,3.0,10.666666666666666,0.0,0.0,5.0,8.0,5.0,11.6,0.0,7.6,2.6,0.32,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,145.0,1.0,38.0,38.0,5.0,7.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,5.0,11.2,0.0,0.0,6.0,6.0,6.0,12.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,137.0,1.0,38.0,38.0,4.0,8.0,126.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.76375,0.0,0.0,8.0,8.0,8.0,13.76375,0.0,9.4,-0.8,-3.12,Graduate
1.0,53.0,1.0,9085.0,1.0,1.0,140.0,1.0,1.0,1.0,4.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,9.0,10.0,8.0,13.25,0.0,0.0,9.0,14.0,5.0,12.2,0.0,8.9,1.4,3.51,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,120.0,1.0,19.0,38.0,5.0,6.0,112.3,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,10.0,5.0,10.714285714285714,0.0,0.0,6.0,10.0,5.0,12.2,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,122.0,1.0,1.0,19.0,4.0,4.0,127.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,9.4,-0.8,-3.12,Graduate
1.0,7.0,1.0,9500.0,1.0,1.0,130.0,1.0,19.0,38.0,4.0,10.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,7.0,8.0,6.0,14.357142857142858,0.0,0.0,7.0,8.0,6.0,14.357142857142858,0.0,7.6,2.6,0.32,Graduate
1.0,17.0,2.0,9773.0,1.0,1.0,133.1,1.0,3.0,1.0,4.0,5.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,16.2,0.3,-0.92,Graduate
1.0,17.0,3.5,9500.0,1.0,1.0,150.0,1.0,1.0,37.0,1.0,1.0,131.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.925714285714283,0.0,0.0,8.0,8.0,7.0,13.925714285714283,0.0,10.8,1.4,1.74,Graduate
1.0,39.0,1.0,9991.0,1.0,1.0,133.1,1.0,19.0,38.0,7.0,4.0,125.7,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,9.0,2.0,12.0,0.0,0.0,5.0,9.0,3.0,11.0,0.0,10.8,1.4,1.74,Dropout
1.0,1.0,3.5,9500.0,1.0,1.0,141.0,1.0,1.0,37.0,4.0,3.0,126.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.44285714285714,0.0,0.0,8.0,9.0,8.0,13.744444444444444,0.0,16.2,0.3,-0.92,Graduate
1.0,18.0,1.0,9119.0,1.0,1.0,146.0,1.0,1.0,37.0,7.0,7.0,132.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,1.0,16.0,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,Dropout
1.0,44.0,1.0,9003.0,1.0,1.0,150.0,1.0,38.0,37.0,9.0,9.0,150.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,13.125,0.0,0.0,6.0,10.0,6.0,13.2,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,133.1,1.0,3.0,1.0,4.0,4.0,95.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,1.0,9991.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,128.2,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,9.0,9.0,5.0,11.4,0.0,0.0,4.0,4.0,4.0,11.0,0.0,10.8,1.4,1.74,Dropout
1.0,39.0,1.0,9130.0,1.0,1.0,150.0,1.0,19.0,19.0,4.0,4.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,4.0,12.0,2.0,11.0,0.0,0.0,5.0,9.0,3.0,11.666666666666666,0.0,9.4,-0.8,-3.12,Dropout
1.0,39.0,1.0,9119.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,5.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,13.0,1.0,11.0,0.0,0.0,5.0,11.0,1.0,10.0,0.0,13.9,-0.3,0.79,Enrolled
1.0,42.0,1.0,9085.0,1.0,1.0,140.0,1.0,19.0,3.0,9.0,1.0,159.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,14.0,5.0,13.666666666666666,0.0,0.0,6.0,10.0,5.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1.0,43.0,1.0,9991.0,1.0,1.0,140.0,1.0,37.0,37.0,4.0,9.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,10.0,4.0,11.75,0.0,0.0,5.0,6.0,1.0,10.0,0.0,12.7,3.7,-1.7,Dropout
1.0,39.0,1.0,9853.0,1.0,1.0,133.1,1.0,37.0,37.0,5.0,5.0,116.5,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,7.0,11.0,1.0,10.0,0.0,0.0,7.0,7.0,1.0,13.0,0.0,16.2,0.3,-0.92,Dropout
1.0,1.0,1.0,9238.0,1.0,1.0,128.0,1.0,19.0,19.0,9.0,9.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.5,0.0,0.0,6.0,9.0,6.0,12.833333333333334,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,3.0,9238.0,1.0,1.0,117.0,1.0,19.0,19.0,9.0,9.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,53.0,1.0,9670.0,1.0,1.0,140.0,1.0,19.0,37.0,3.0,6.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,1.0,12.0,0.0,0.0,6.0,11.0,1.0,11.0,0.0,8.9,1.4,3.51,Enrolled
1.0,1.0,2.0,9853.0,1.0,1.0,124.0,1.0,38.0,37.0,5.0,3.0,118.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,3.0,13.0,0.0,0.0,6.0,10.0,5.0,11.8,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9254.0,1.0,1.0,158.0,1.0,19.0,39.0,4.0,8.0,153.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,16.0,0.0,11.1,0.6,2.02,Graduate
1.0,43.0,1.0,9773.0,1.0,1.0,137.0,1.0,38.0,37.0,9.0,5.0,127.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,0.0,6.0,7.0,6.0,12.857142857142858,0.0,15.5,2.8,-4.06,Graduate
1.0,17.0,3.0,9670.0,1.0,1.0,123.0,1.0,38.0,38.0,7.0,8.0,118.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,11.0,5.0,12.333333333333334,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,126.0,1.0,38.0,38.0,7.0,8.0,126.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,11.0,4.0,12.75,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,1.0,9085.0,1.0,1.0,162.5,1.0,19.0,19.0,5.0,1.0,160.15000000000003,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,7.0,4.0,14.75,0.0,12.7,3.7,-1.7,Enrolled
1.0,39.0,1.0,9130.0,1.0,1.0,133.1,1.0,3.0,1.0,5.0,5.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,16.0,1.0,10.0,0.0,11.1,0.6,2.02,Dropout
1.0,17.0,1.0,9238.0,1.0,1.0,115.0,1.0,19.0,38.0,5.0,5.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,6.0,12.857142857142858,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,3.0,9556.0,1.0,1.0,132.0,1.0,38.0,37.0,7.0,7.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,11.677777777777775,0.0,0.0,8.0,8.0,8.0,13.8,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,132.0,1.0,1.0,37.0,4.0,7.0,121.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.6,0.0,0.0,8.0,8.0,7.0,13.6,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,143.0,1.0,19.0,38.0,9.0,9.0,133.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,16.0,0.0,0.0,6.0,8.0,6.0,15.875,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,3.0,9238.0,1.0,1.0,137.0,1.0,1.0,1.0,3.0,3.0,131.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,11.8,0.0,0.0,6.0,7.0,6.0,11.5,0.0,7.6,2.6,0.32,Graduate
1.0,42.0,1.0,9119.0,1.0,1.0,130.0,1.0,19.0,37.0,9.0,3.0,135.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,6.0,7.0,2.0,14.0,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,2.0,9773.0,1.0,1.0,121.0,1.0,19.0,19.0,9.0,9.0,122.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,39.0,1.0,9853.0,1.0,1.0,130.0,1.0,37.0,19.0,7.0,3.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,7.0,6.0,16.142857142857142,0.0,0.0,6.0,10.0,6.0,16.2,0.0,9.4,-0.8,-3.12,Graduate
1.0,18.0,2.0,9500.0,1.0,1.0,135.0,1.0,38.0,37.0,9.0,5.0,125.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,11.785714285714286,0.0,0.0,8.0,8.0,7.0,11.785714285714286,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,3.5,9500.0,1.0,1.0,137.0,1.0,1.0,1.0,4.0,5.0,126.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.42375,0.0,0.0,8.0,8.0,8.0,13.42375,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,102.5,1.0,38.0,38.0,9.0,10.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,12.5,0.0,0.0,6.0,10.0,5.0,14.166666666666666,0.0,11.1,0.6,2.02,Graduate
1.0,17.0,2.0,9500.0,1.0,1.0,127.0,1.0,19.0,37.0,9.0,7.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,12.464285714285714,0.0,0.0,8.0,8.0,7.0,12.464285714285714,0.0,10.8,1.4,1.74,Graduate
1.0,53.0,1.0,9991.0,1.0,1.0,140.0,1.0,38.0,38.0,16.5,16.5,135.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,10.0,16.0,8.0,12.375,0.0,0.0,9.0,15.0,5.0,12.6,0.0,8.9,1.4,3.51,Enrolled
1.0,39.0,1.0,9670.0,1.0,1.0,140.0,1.0,37.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,8.0,1.0,10.0,0.0,0.0,6.0,9.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,121.0,1.0,37.0,19.0,9.0,10.0,113.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,12.6,0.0,0.0,6.0,10.0,6.0,12.428571428571429,0.0,15.5,2.8,-4.06,Enrolled
1.0,43.0,1.0,9147.0,1.0,1.0,131.0,1.0,19.0,38.0,9.0,9.0,129.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,6.0,4.0,12.4,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,151.0,1.0,38.0,37.0,9.0,8.0,132.1,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,5.0,7.0,2.0,10.0,0.0,0.0,5.0,6.0,4.0,12.0,0.0,7.6,2.6,0.32,Dropout
1.0,51.0,1.0,9853.0,1.0,1.0,130.0,1.0,37.0,37.0,7.0,8.0,120.3,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,7.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,Dropout
1.0,7.0,1.0,9991.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,7.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,5.0,7.0,5.0,11.6,0.0,0.0,5.0,8.0,5.0,12.333333333333334,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,2.0,9254.0,1.0,1.0,136.0,1.0,19.0,19.0,4.0,7.0,123.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6.0,13.5,0.0,11.1,0.6,2.02,Graduate
1.0,17.0,3.5,9670.0,1.0,1.0,125.0,1.0,1.0,19.0,9.0,7.0,119.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,4.0,13.6,0.0,0.0,6.0,7.0,5.0,12.666666666666666,0.0,11.1,0.6,2.02,Graduate
1.0,39.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,5.0,8.0,4.0,12.5,0.0,0.0,5.0,8.0,5.0,11.8,0.0,9.4,-0.8,-3.12,Dropout
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,1.0,12.0,4.0,5.0,116.5,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,6.0,4.0,12.25,0.0,0.0,6.0,10.0,4.0,11.5,0.0,12.4,0.5,1.79,Enrolled
1.0,17.0,1.0,9238.0,1.0,1.0,120.0,1.0,19.0,37.0,9.0,9.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,11.714285714285714,0.0,0.0,6.0,8.0,6.0,12.625,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,3.0,9773.0,1.0,1.0,143.0,1.0,19.0,19.0,4.0,9.0,133.9,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,13.0,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,3.0,9500.0,1.0,1.0,133.1,1.0,38.0,19.0,7.0,9.0,115.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,13.024285714285714,0.0,0.0,8.0,8.0,7.0,13.024285714285714,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,3.5,9254.0,1.0,1.0,121.0,1.0,1.0,19.0,4.0,7.0,116.5,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,12.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9119.0,1.0,1.0,162.5,1.0,19.0,19.0,4.0,4.0,160.15000000000003,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,17.0,0.0,0.0,5.0,8.0,5.0,17.208333333333336,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,1.0,9670.0,1.0,1.0,124.0,1.0,19.0,37.0,5.0,7.0,119.1,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,11.0,0.0,0.0,5.0,7.0,4.0,11.5,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,2.0,9853.0,1.0,1.0,127.0,1.0,19.0,38.0,3.0,3.0,121.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,13.666666666666666,0.0,0.0,7.0,9.0,6.0,12.5,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,2.0,9070.0,1.0,1.0,129.0,1.0,1.0,1.0,4.0,9.0,132.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,11.375,0.0,0.0,6.0,6.0,5.0,13.8,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,137.0,1.0,19.0,1.0,9.0,9.0,132.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,8.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9773.0,1.0,1.0,120.0,1.0,36.0,37.0,0.0,0.0,126.7,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,12.6,0.0,0.0,6.0,11.0,4.0,11.5,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9500.0,1.0,1.0,110.0,1.0,19.0,19.0,9.0,7.0,105.8,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,7.0,8.0,6.0,14.333333333333334,0.0,0.0,8.0,9.0,7.0,13.771428571428572,0.0,11.1,0.6,2.02,Graduate
1.0,17.0,2.0,9119.0,1.0,1.0,120.0,1.0,1.0,19.0,9.0,8.0,117.2,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,8.0,4.0,13.5,0.0,0.0,6.0,10.0,6.0,13.625,0.0,11.1,0.6,2.02,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,143.0,1.0,38.0,38.0,9.0,9.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,14.285714285714286,0.0,0.0,8.0,8.0,7.0,14.285714285714286,0.0,12.7,3.7,-1.7,Graduate
1.0,44.0,1.0,9003.0,1.0,1.0,120.0,1.0,1.0,19.0,9.0,7.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,15.0,3.0,11.75,0.0,0.0,6.0,12.0,2.0,10.0,0.0,13.9,-0.3,0.79,Dropout
1.0,17.0,3.5,9119.0,1.0,1.0,124.0,1.0,4.0,12.0,2.0,9.0,119.5,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,14.8,0.0,0.0,5.0,5.0,5.0,17.208333333333336,0.0,8.9,1.4,3.51,Graduate
1.0,39.0,1.0,9003.0,1.0,1.0,162.5,1.0,1.0,41.0,9.0,3.0,153.9,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,7.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,Dropout
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,14.0,1.0,10.0,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,Dropout
1.0,39.0,2.0,9670.0,1.0,1.0,150.0,1.0,34.0,34.0,0.0,0.0,107.0,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,5.0,5.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,Dropout
1.0,39.0,1.0,9500.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,6.0,132.8,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,7.0,10.0,4.0,12.6,0.0,0.0,7.0,9.0,5.0,12.38,0.0,12.4,0.5,1.79,Dropout
1.0,1.0,1.0,9991.0,1.0,1.0,145.0,1.0,2.0,37.0,4.0,9.0,127.5,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,9.0,5.0,12.428571428571429,0.0,0.0,5.0,7.0,5.0,11.8,0.0,7.6,2.6,0.32,Graduate
1.0,18.0,1.0,9254.0,1.0,1.0,118.0,1.0,38.0,38.0,5.0,5.0,123.3,1.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,10.0,4.0,10.0,0.0,0.0,6.0,11.0,3.0,12.0,0.0,9.4,-0.8,-3.12,Enrolled
